13.93	44.2
13.93	44.3
13.95	44.3
13.95	44.5
13.97	44.6
13.97	44.8
13.98	45.0
13.98	45.1
14.00	45.3
14.27	45.7
14.27	45.6
14.28	45.7
14.28	45.7
14.30	45.7
14.30	45.8
14.32	45.8
14.32	45.9
14.33	45.9
14.33	46.1
14.35	46.2
14.35	46.2
14.37	46.3
14.37	46.4
14.38	46.4
14.38	46.5
14.40	46.6
14.40	46.5
14.42	46.5
14.42	46.5
14.43	46.5
14.43	46.5
14.45	46.5
14.50	46.4
14.50	46.4
14.52	46.3
14.52	46.3
14.53	46.3
14.53	46.2
14.55	46.1
14.55	46.0
14.57	46.0
14.57	46.0
14.58	46.0
14.58	45.9
14.60	45.9
14.60	45.9
14.62	45.8
14.62	45.8
14.63	45.8
14.63	45.7
14.65	45.6
14.65	45.6
14.67	45.5
14.67	45.5
14.68	45.6
14.68	45.8
14.70	45.9
14.70	45.9
14.72	45.8
14.72	45.5
14.73	45.3
14.73	45.2
14.75	45.4
14.75	45.5
14.77	45.7
14.77	45.8
14.78	45.6
14.78	45.2
14.80	44.9
14.80	44.7
14.82	44.5
14.82	44.4
14.83	44.3
14.83	44.5
14.85	44.7
14.85	44.9
14.87	45.0
14.87	45.0
14.88	45.0
14.88	45.1
14.90	45.0
14.90	44.9
14.92	44.9
14.92	44.8
14.93	44.9
14.93	45.0
14.95	45.1
14.95	45.2
14.97	45.2
14.97	45.1
14.98	45.0
14.98	45.1
15.00	45.0
15.00	45.0
15.02	44.9
15.02	44.9
15.03	44.8
15.03	44.8
15.05	44.8
15.05	44.7
15.07	44.6
15.07	44.6
15.08	44.6
15.08	44.6
15.10	44.6
15.10	44.6
15.12	44.6
15.12	44.6
15.13	44.6
15.13	44.5
15.15	44.3
15.15	44.2
15.17	44.2
15.17	44.3
15.18	44.4
15.18	44.4
15.20	44.4
15.20	44.3
15.22	44.3
15.22	44.2
15.23	44.1
15.23	44.1
15.25	44.0
15.25	44.0
15.27	43.9
15.27	44.0
15.28	44.1
15.28	44.1
